arm,prompt_id,first,second,text_sha
cpk_4.16,neutral_nar_005,B,A,f222e113884f
cpk_4.16,neutral_nar_006,B,A,f58a19bc0a9d
cpk_4.16,neutral_nar_007,B,A,68c671950a0d
cpk_4.16,neutral_nar_008,B,A,2d274df4ba62
cpk_4.16,neutral_nar_009,B,A,36c455af8474
cpk_4.16,neutral_nar_010,B,A,b9d6ed52aade
cpk_4.16,neutral_nar_011,B,A,249854a8a905
cpk_4.16,neutral_nar_012,B,A,56d0a5dd87c8
cpk_4.16,neutral_nar_013,A,B,b346665ce93b
cpk_4.16,neutral_nar_014,A,A,d37fc48e3cef
cpk_4.16,neutral_nar_015,A,B,98c891c7ff95
cpk_4.16,neutral_nar_016,B,A,233677459342
cpk_4.16,neutral_nar_017,A,B,fe825d372271
cpk_4.16,neutral_nar_018,A,B,c08d2629e49c
cpk_4.16,neutral_nar_019,B,A,fa3d4e2aadb9
cpk_4.16,neutral_nar_020,A,A,e0734a545de0
cpk_4.16,neutral_nar_021,A,A,bb464f47ce9e
cpk_4.16,neutral_nar_022,B,A,f74e5dc93cf3
cpk_4.16,neutral_nar_023,B,A,57f016dbcc98
cpk_4.16,neutral_nar_024,B,B,c869b25b5b32
cpk_4.16,neutral_nar_025,A,A,526df07b1c47
cpk_4.16,neutral_nar_026,A,B,05c6e51d5fc1
cpk_4.16,neutral_nar_027,A,B,473febc7816b
cpk_4.16,neutral_nar_028,A,A,4b70802649bb
cpk_4.16,neutral_nar_029,A,A,ae3f1e944045
cpk_4.16,neutral_nar_030,B,A,46d4afb7aab0
cpk_4.16,neutral_nar_031,A,A,1eb2a24f3e47
cpk_4.16,neutral_nar_032,A,A,77ee2e30be94
cpk_4.16,neutral_nar_033,A,B,46fb0c04cdbc
cpk_4.16,neutral_nar_034,B,A,8c79e2919b4e
cpk_4.16,neutral_nar_035,B,A,4464194b0ab6
cpk_4.16,neutral_nar_036,A,B,be61efdb3c1e
cpk_4.16,neutral_nar_037,B,A,d05d750e1e3c
cpk_4.16,neutral_nar_038,A,B,f2de8545b826
cpk_4.16,neutral_nar_039,B,A,71082edc69b4
cpk_4.16,neutral_ncs_000,B,A,02e36a7620ce
cpk_4.16,neutral_ncs_001,A,B,7dc0edea2bc3
cpk_4.16,neutral_ncs_002,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_003,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_004,B,A,93645cb79806
cpk_4.16,neutral_ncs_005,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_006,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_007,B,A,3550c58b50a7
cpk_4.16,neutral_ncs_008,A,B,c813bf57195c
cpk_4.16,neutral_ncs_009,A,B,a9d24a7922e3
cpk_4.16,neutral_ncs_010,B,A,df2e32c6a31d
cpk_4.16,neutral_ncs_011,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_012,B,A,6c30646ab49a
cpk_4.16,neutral_ncs_013,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_014,A,B,7442f357218e
cpk_4.16,neutral_ncs_015,B,A,d130a3b8d7ba
cpk_4.16,neutral_ncs_016,B,A,34f216719009
cpk_4.16,neutral_ncs_017,A,A,da39a3ee5e6b
cpk_4.16,neutral_ncs_018,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_019,A,A,da39a3ee5e6b
cpk_4.16,neutral_ncs_020,B,A,dfc66f76b6e2
cpk_4.16,neutral_ncs_021,A,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_022,B,A,dfcc6e52de87
cpk_4.16,neutral_ncs_023,B,A,c246f18b4fed
cpk_4.16,neutral_ncs_024,B,A,c576b09a964b
cpk_4.16,neutral_ncs_025,B,B,0e74ea31f2f1
cpk_4.16,neutral_ncs_026,A,B,77acf30d2d6d
cpk_4.16,neutral_ncs_027,B,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_028,B,A,f60ffb59d8e3
cpk_4.16,neutral_ncs_029,B,B,da39a3ee5e6b
cpk_4.16,neutral_ncs_030,B,A,1dc7c2e4f9cb
cpk_4.16,neutral_ncs_031,B,A,545404bfe77d
cpk_4.16,neutral_ncs_032,B,A,5526ced66b3b
cpk_4.16,neutral_ncs_033,A,A,da39a3ee5e6b
cpk_4.16,neutral_ncs_034,A,B,218ce1fde630
cpk_4.16,neutral_ncs_035,B,A,a65a21aa9893
cpk_4.16,neutral_ncs_036,A,B,03c9766c1137
cpk_4.16,neutral_ncs_037,B,A,6b5887053b22
cpk_4.16,neutral_ncs_038,B,A,a1d7a7799fd4
cpk_4.16,neutral_ncs_039,B,A,da39a3ee5e6b
cpk_4.16,neutral_qa_000,B,A,1f59064ecae0
cpk_4.16,neutral_qa_001,B,A,ee3055e1967c
cpk_4.16,neutral_qa_002,B,A,0a5c5de65bc4
cpk_4.16,neutral_qa_003,B,A,da39a3ee5e6b
cpk_4.16,neutral_qa_004,B,A,da39a3ee5e6b
cpk_4.16,neutral_qa_005,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_006,B,A,50e97e6b1ed0
cpk_4.16,neutral_qa_007,B,A,5db0ac35f38c
cpk_4.16,neutral_qa_008,A,A,da39a3ee5e6b
cpk_4.16,neutral_qa_009,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_010,B,A,da39a3ee5e6b
cpk_4.16,neutral_qa_011,B,A,da39a3ee5e6b
cpk_4.16,neutral_qa_012,A,B,8055d59c26bf
cpk_4.16,neutral_qa_013,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_014,B,A,0dad89cd5357
cpk_4.16,neutral_qa_015,A,A,da39a3ee5e6b
cpk_4.16,neutral_qa_016,A,A,da39a3ee5e6b
cpk_4.16,neutral_qa_017,B,A,2417a5765ad7
cpk_4.16,neutral_qa_018,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_019,B,A,6dd00beb0138
cpk_4.16,neutral_qa_020,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_021,A,B,29235a8456ef
cpk_4.16,neutral_qa_022,A,A,dcce9cb1fb70
cpk_4.16,neutral_qa_023,A,A,48bfd6517245
cpk_4.16,neutral_qa_024,B,A,2610c67cac04
cpk_4.16,neutral_qa_025,B,A,54f30867d554
cpk_4.16,neutral_qa_026,A,B,b468adf70d4b
cpk_4.16,neutral_qa_027,A,B,0618720eb32c
cpk_4.16,neutral_qa_028,B,B,7a4c39b5e4e7
cpk_4.16,neutral_qa_029,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_030,B,A,dd68b8b468a0
cpk_4.16,neutral_qa_031,A,A,da39a3ee5e6b
cpk_4.16,neutral_qa_032,A,B,fbc340ac9bfb
cpk_4.16,neutral_qa_033,B,A,d95ec23cbd41
cpk_4.16,neutral_qa_034,A,B,b915c9e6b87a
cpk_4.16,neutral_qa_035,B,B,da39a3ee5e6b
cpk_4.16,neutral_qa_036,A,B,aa286cf78098
cpk_4.16,neutral_qa_037,B,B,915ff10202df
cpk_4.16,neutral_qa_038,A,B,da39a3ee5e6b
cpk_4.16,neutral_qa_039,B,A,a142880d92e0
cpk_4.16,neutral_sum_000,B,A,f0206606ff3e
cpk_4.16,neutral_sum_001,B,A,a5d21108a4ca
cpk_4.16,neutral_sum_002,B,A,84239632201a
cpk_4.16,neutral_sum_003,B,B,ec2218f5bb42
cpk_4.16,neutral_sum_004,B,A,3ed3e5430bfb
cpk_4.16,neutral_sum_005,B,A,d7c53713189d
cpk_4.16,neutral_sum_006,A,B,da39a3ee5e6b
cpk_4.16,neutral_sum_007,B,A,e48d75f28b8a
cpk_4.16,neutral_sum_008,B,A,56d5c4b61f51
cpk_4.16,neutral_sum_009,B,A,f4d47b9fee76
cpk_4.16,neutral_sum_010,A,B,91176b2d690b
cpk_4.16,neutral_sum_011,A,B,f9d6efd50c37
cpk_4.16,neutral_sum_012,B,A,7be793306cf7
cpk_4.16,neutral_sum_013,B,A,326d93c4d13b
cpk_4.16,neutral_sum_014,B,A,a02c3c682899
cpk_4.16,neutral_sum_015,B,A,676734a9f77a
cpk_4.16,neutral_sum_016,A,B,523d606d432f
cpk_4.16,neutral_sum_017,B,A,cc775a61d439
cpk_4.16,neutral_sum_018,B,A,da39a3ee5e6b
cpk_4.16,neutral_sum_019,B,B,cff3e863d58d
cpk_4.16,neutral_sum_020,B,A,22f73cde53e2
cpk_4.16,neutral_sum_021,B,A,58dd839bbd3e
cpk_4.16,neutral_sum_022,A,B,da39a3ee5e6b
cpk_4.16,neutral_sum_023,B,A,0a424a501c73
cpk_4.16,neutral_sum_024,A,B,8d4059ef3003
cpk_4.16,neutral_sum_025,B,A,0dbe5b9fb594
cpk_4.16,neutral_sum_026,A,B,ea904fb312c3
cpk_4.16,neutral_sum_027,A,B,7e2d0e7936e2
cpk_4.16,neutral_sum_028,B,A,27ffa80de070
cpk_4.16,neutral_sum_029,A,B,39e966d4cd57
cpk_4.16,neutral_sum_030,B,A,b087a0b71a2a
cpk_4.16,neutral_sum_031,A,B,a05f46906b90
cpk_4.16,neutral_sum_032,A,B,036f8512f60e
cpk_4.16,neutral_sum_033,A,A,aad44f53a738
cpk_4.16,neutral_sum_034,B,A,da39a3ee5e6b
cpk_4.16,neutral_sum_035,B,A,65096f8ebf94
cpk_4.16,neutral_sum_036,A,B,50dd262b4c8f
cpk_4.16,neutral_sum_037,A,B,43d75b347881
cpk_4.16,neutral_sum_038,A,B,d5a5ce86a4b3
cpk_4.16,neutral_sum_039,A,A,da39a3ee5e6b
cpk_33.27,1nzes2,B,B,c853f3eaa286
cpk_33.27,2786lw,B,B,be8914029d58
cpk_33.27,2ov45h,A,B,b50bbfa8e1f4
cpk_33.27,49u4dh,B,A,0ca95a24ce2e
cpk_33.27,4iorz7,A,B,5235d8954c5b
cpk_33.27,4xzr87,A,B,e0813e9fbde0
cpk_33.27,53rqr9,B,A,5b0fd9cdcf5d
cpk_33.27,5apkek,B,A,405ded200d12
cpk_33.27,5e6rcz,A,A,46ed5829ad0d
cpk_33.27,5ec7q2,A,B,a74d3e71c67b
cpk_33.27,5f5p86,B,A,b2a3ea839d5f
cpk_33.27,5fqwjc,B,A,a8f6db52b983
cpk_33.27,5g58dz,B,A,3ff29b0f5404
cpk_33.27,5gq4jc,A,A,43320988e4fb
cpk_33.27,5j7ypk,A,B,e2292f3f8076
cpk_33.27,5je6l4,B,A,e57447206984
cpk_33.27,5nc21f,A,B,d1ce0b40aaa2
cpk_33.27,5nzsq6,B,A,68cda61c19e5
cpk_33.27,5ozqb9,B,A,a3ebabb8c34f
cpk_33.27,5qf97d,B,B,da39a3ee5e6b
cpk_33.27,5qwzjo,A,B,da39a3ee5e6b
cpk_33.27,5r104c,A,B,5c5353f80064
cpk_33.27,5te65i,B,A,371981e12d33
cpk_33.27,5umucz,B,A,ebb15232da8e
cpk_33.27,5w4x14,B,A,42facd057942
cpk_33.27,609k0n,A,A,62d7e7966d08
cpk_33.27,625es0,A,B,944eebd9ae2e
cpk_33.27,63dn97,B,A,ff9765bc8bf9
cpk_33.27,63ku7q,B,A,1473fefe0998
cpk_33.27,64c0w6,A,B,28bef6a29ae5
cpk_33.27,65458n,B,A,33fb4e5a2263
cpk_33.27,66uo64,B,A,f44de7f35457
cpk_33.27,68f5c5,B,A,682349f84060
cpk_33.27,68ykga,B,B,36607f6c9949
cpk_33.27,69dzba,B,A,da39a3ee5e6b
cpk_33.27,6d1iqq,B,A,7a73589f3aec
cpk_33.27,6eytds,A,B,3a0a0403955d
cpk_33.27,6gl289,B,A,11769ccb0df3
cpk_33.27,6hoxmq,A,B,f31b8a6a2585
cpk_33.27,6imc4i,A,A,6a81c76ce9ec
cpk_33.27,6isay3,B,A,da39a3ee5e6b
cpk_33.27,6ixx9u,B,A,8a83b61e000b
cpk_33.27,6k8gdu,B,A,9ba8ca093ef1
cpk_33.27,6l6v6l,A,B,d37fa03da14b
cpk_33.27,6m7z8a,A,B,bca94f015a53
cpk_33.27,6mztko,B,A,d5d3df319fa7
cpk_33.27,6o18uh,B,A,fc2751d400c5
cpk_33.27,6o679d,B,A,d65efc873e67
cpk_33.27,6ohgxv,B,A,72758dde689e
cpk_33.27,6szrbs,B,A,142b8047ebd5
cpk_33.27,6tsiyd,A,B,422cdafc0453
cpk_33.27,6wgtsx,A,B,b9260b41d064
cpk_33.27,6wxzhc,A,A,da39a3ee5e6b
cpk_33.27,6xisxt,B,A,1c8d6ffa17c5
cpk_33.27,6xngfe,A,B,35079b9b94df
cpk_33.27,6xsruw,B,B,aea577b228a6
cpk_33.27,71p51h,A,B,a31d6446064b
cpk_33.27,72l2aj,A,B,01ce9d503467
cpk_33.27,74ih3z,B,A,753d3b15481f
cpk_33.27,765fhd,B,A,712088af8c60
cpk_33.27,76b9gc,B,A,1cda235d1d3a
cpk_33.27,77dd17,B,A,b9b458e6d2e6
cpk_33.27,796161,B,A,08dd750214a1
cpk_33.27,7adktz,B,A,da62abdef736
cpk_33.27,7bowjq,A,B,8c7f7a3c831d
cpk_33.27,7d0x9k,B,A,2b8925dd90e5
cpk_33.27,7dcwik,A,Tie,51d75ed38dbd
cpk_33.27,7e3im5,A,B,da39a3ee5e6b
cpk_33.27,7en7vl,A,B,e98f881ca780
cpk_33.27,7ezd5t,A,A,654e52de0520
cpk_33.27,7gjj2w,B,A,9279096e1028
cpk_33.27,7h9f8e,B,A,e284492026ec
cpk_33.27,7iltd1,A,B,0a03542045ee
cpk_33.27,7iubwq,B,A,385fe8030304
cpk_33.27,7jfvx7,B,B,c99a1ccd9027
cpk_33.27,7jqj29,A,B,bee3876f75f5
cpk_33.27,7l7e1m,A,A,da39a3ee5e6b
cpk_33.27,7ld0jk,A,B,da39a3ee5e6b
cpk_33.27,7lzk5g,B,Tie,25a35575610d
cpk_33.27,7q0acw,A,A,e2f028d41d7a
cpk_33.27,7rb6uj,A,A,dddc45c1e472
cpk_33.27,7rie85,B,B,da39a3ee5e6b
cpk_33.27,7rpy8m,A,A,405ded200d12
cpk_33.27,7svmp5,Tie,B,992b7f3cbd18
cpk_33.27,7tge90,B,A,5432144286d9
cpk_33.27,7u04a5,B,A,da39a3ee5e6b
cpk_33.27,7uezw8,Tie,A,3cfb0e0a5bf5
cpk_33.27,7v8ind,B,B,bff68f9fc571
cpk_33.27,80sf6g,Tie,A,2f37a5caf7bc
cpk_33.27,83mehz,B,A,8479c8d4cf39
cpk_33.27,849wc3,Tie,B,a4e4ccf876f4
cpk_33.27,87ak6w,A,A,daf5ebb72d8f
cpk_33.27,87tx3g,B,A,e8e2bb71daf3
cpk_33.27,8a18sf,A,B,da39a3ee5e6b
cpk_33.27,8aec6t,B,A,3c7ae0d0694e
cpk_33.27,8fk0hr,A,B,f5d7fb507901
cpk_33.27,8gfhh9,A,B,3dfe49cc2a1a
cpk_33.27,8gs4wp,A,B,d7fab8cd3928
cpk_33.27,8k4am7,A,A,9608e05055d3
cpk_33.27,8myeno,A,B,85053bca0605
cpk_33.27,8o89ko,B,A,b3ace5d5f2cb
cpk_33.27,8p3ora,B,A,19446a5ca618
cpk_33.27,8pr271,A,B,493244930947
cpk_33.27,8tmkfc,A,A,2024c5bb6840
cpk_33.27,8vr4k2,B,A,da39a3ee5e6b
cpk_33.27,8vyqdq,B,A,d0d0f61b4e9a
cpk_33.27,8x0xa7,B,B,78dd3ffc4170
cpk_33.27,8x86s0,B,A,10e2d307e069
cpk_33.27,8y8wrr,B,A,bc6227f2cd2e
cpk_33.27,8z1sq1,A,B,a268fa87bd53
cpk_33.27,9470fc,Tie,A,0f340dd9c636
cpk_33.27,96myl6,B,A,42281c405371
cpk_33.27,96xnw9,A,A,da39a3ee5e6b
cpk_33.27,99kk88,B,B,8337866c2a02
cpk_33.27,9edjv0,A,A,617d2330cdd3
cpk_33.27,9f7www,A,B,3646a76725f9
cpk_33.27,9g2cbq,B,A,0424bb1692b1
cpk_33.27,9ki47u,Tie,B,9e542c1448c0
cpk_33.27,9l0dam,A,A,518f6cc24b92
cpk_33.27,9neuk8,B,A,d7806bad7298
cpk_33.27,9qn4tw,B,A,19f34c5a87b1
cpk_33.27,a318ye,B,B,6213f6b49ecc
cpk_33.27,a3pdwk,A,B,724503748ccf
cpk_33.27,acjzv0,A,A,343d8effa418
cpk_33.27,afc9c4,A,B,775c410df95f
cpk_33.27,aowr4t,A,B,f550fd237911
cpk_33.27,ar7nm2,A,A,da39a3ee5e6b
cpk_33.27,auig0m,A,B,3884cac5aeb4
cpk_33.27,b4yx63,B,A,efba11005cb6
cpk_33.27,b87jl7,B,A,a24a3e631cba
cpk_33.27,b9uzz1,B,A,da39a3ee5e6b
cpk_33.27,bhyplf,B,A,86f220871575
cpk_33.27,bk7lic,B,A,162abcfc301a
cpk_33.27,ciifmd,A,B,d9c82824e285
cpk_33.27,ck6twx,A,B,1b6648b51446
cpk_33.27,cpxk2b,A,B,1465673f9c72
cpk_33.27,dqn4sj,B,A,8300c9da36a1
cpk_33.27,eu7ub2,B,A,6c794fc8aae1
cpk_33.27,fact_00003_Fernando da Costa Novaes,A,B,0da753395bb4
cpk_33.27,fact_00006_David Galloway (writer),B,A,7a6035087090
cpk_33.27,fact_00007_Cheyenne Brando,B,A,0638d1d25436
cpk_33.27,fact_00012_Braulio Lara,B,B,a1337067625c
cpk_33.27,fact_00015_Amr Shabana,B,A,0dad5119b372
cpk_33.27,fact_00017_Abdulqawi Yusuf,B,A,f585a492ac20
cpk_33.27,fact_00025_Carlos P. Romulo,B,A,2d9daa91864c
cpk_33.27,fact_00027_Arthur Ewert,A,A,68877001a45d
cpk_33.27,fact_00032_Flavio Méndez Santiago,Tie,A,1be52ed91a2e
cpk_33.27,fact_00039_Chris Duffield,A,A,e6bf40b4bfa4
cpk_33.27,fact_00040_Daniil Medvedev,B,A,575753323633
cpk_33.27,fact_00043_Alexander Vovin,B,A,70034d904970
cpk_33.27,fact_00044_Cobhams Asuquo,B,A,81a71caa42b6
cpk_33.27,fact_00045_David Bogue,A,A,273820bdec9b
cpk_33.27,fact_00048_Don Beard,B,A,9cae9add4423
cpk_33.27,fact_00053_Andriy Yarmolenko,B,A,b242640ba86d
cpk_33.27,fact_00058_Danny Faure,B,A,e322a8e8f83b
cpk_33.27,fact_00063_Ayman al-Zawahiri,B,A,0ae54a7d9850
cpk_33.27,fact_00064_Diego Suarez (garden designer),B,A,b141b2ff3300
cpk_33.27,fact_00066_Daniel Alexander Cameron,B,A,04de3f0a9e5e
cpk_33.27,fact_00075_Antonio Leviste,A,A,e1c9d2f84162
cpk_33.27,fact_00078_Chi Pu,B,A,ab1b9fe93d32
cpk_33.27,"fact_00080_Felipe (footballer, born 1977)",A,B,6d9cb2c81241
cpk_33.27,fact_00084_Alfred Hitchcock,B,A,4e52dc3e79fb
cpk_33.27,fact_00085_Dascha Polanco,B,A,f07b788f30bc
cpk_33.27,fact_00086_Amelia Earhart,B,A,b218fe96e7ee
cpk_33.27,fact_00087_Chris John (boxer),A,B,108701cfd933
cpk_33.27,fact_00088_Blair Tugman,B,A,4a96a4b7b453
cpk_33.27,fact_00093_David Oyite-Ojok,B,A,eb444f91f79c
cpk_33.27,fact_00097_Chris Cuomo,B,A,03c68f78b341
cpk_33.27,fact_00098_Adnan Sami,B,A,98a4999d7731
cpk_33.27,fact_00108_Bhuma Nagi Reddy,B,A,da8dfe3857ca
cpk_33.27,fact_00109_Charmion King,B,A,1c4d2be7eeeb
cpk_33.27,fact_00110_Andreea Marin,B,A,ac8692f28a10
cpk_33.27,fact_00114_Ahn Jae-hyun,A,B,fc5176716e2a
cpk_33.27,fact_00116_Bobo Baldé,A,B,e240254c40eb
cpk_33.27,fact_00118_Chacho Gaytán,A,A,a33216f08d1d
cpk_33.27,fact_00119_Bastian Schweinsteiger,B,A,8a1f445e10b0
cpk_33.27,fact_00120_Erich Hartmann,B,A,203c242d4bea
cpk_33.27,fact_00127_Ezechiel N'Douassel,B,A,f6a56e66c0ce
cpk_33.27,fact_00131_Aditya Kalyanpur,B,A,1ef0cda19756
cpk_33.27,fact_00132_Dennis Andersson,A,B,4233f7d94afd
cpk_33.27,fact_00133_Daniel Bedingfield,A,B,74a33c11d0b5
cpk_33.27,fact_00134_Celâl Bayar,B,A,e529929f2e1f
cpk_33.27,fact_00138_Diana Ivanova,B,A,91b28b48a6e9
cpk_33.27,fact_00140_André Le Nôtre,A,B,da39a3ee5e6b
cpk_33.27,fact_00142_Cierre Wood,B,A,e4265373680d
cpk_33.27,fact_00145_Carmelo Anthony,B,A,96b2ee1477f1
cpk_33.27,fact_00146_Asafa Powell,A,A,9439b2522687
cpk_33.27,fact_00152_Felix Newman,A,B,03a023378d66
cpk_33.27,fact_00154_Earl Garrison,A,B,62d47dfed9d9
cpk_33.27,fact_00162_Aleksandar Kolarov,B,A,47d1f6cc23bd
cpk_33.27,fact_00163_Alexandre Hohagen,A,A,467ff1749669
cpk_33.27,fact_00166_Emcee N.I.C.E.,B,A,85f499f76e1c
cpk_33.27,fact_00181_Chris Woakes,B,A,ab01c922893e
cpk_33.27,fact_00182_Diosdado Cabello,B,A,96264e78b86a
cpk_33.27,fact_00184_Dana Awartani,B,A,9d97ac40ebad
cpk_33.27,fact_00185_Brianna Keilar,B,A,8843fbbf960d
cpk_33.27,fact_00188_Cédric Bakambu,B,A,5f66904e54c6
cpk_33.27,fact_00193_Bobby Fischer,A,A,9327deb8c7e7
cpk_33.27,fact_00198_Benjamin Lawrence Reid,A,B,05dfdf7f8d11
cpk_33.27,fact_00199_Djimon Hounsou,B,A,4f752f560d51
cpk_33.27,fact_00202_Ahsee Tuala,B,A,caf4c94a0291
cpk_33.27,fact_00204_Don DeLillo,B,A,3bf0678c3181
cpk_33.27,fact_00207_Elizabeth Inglis,A,Tie,cb9a5f8f0cf1
cpk_33.27,fact_00208_Fifi Cooper,B,A,63c8013a3446
cpk_33.27,fact_00223_Ahmed Mumin Warfa,A,A,e3b7e93d856d
cpk_33.27,fact_00226_Dewi Sartika,A,A,097d5742a70c
cpk_33.27,fact_00227_Alf Garland,A,B,5decfd13c9d5
cpk_33.27,fact_00230_Abdul Ilah Khatib,B,A,82f522f201e0
cpk_33.27,fact_00239_Bif Naked,B,A,fdbfe9a8e705
cpk_33.27,fact_00245_Dominique Blake,B,A,dcfcc3189a68
cpk_33.27,fact_00247_Diafra Sakho,B,A,3d947a48e34d
cpk_33.27,fact_00249_Fahadh Faasil,B,A,e9d655653abd
cpk_33.27,fact_00250_Dr. Dre,B,A,b668faca7646
cpk_33.27,fact_00255_Caitlin Lowe,B,A,78c75f2c01d4
cpk_33.27,fact_00257_Camille Paulus,B,A,e87b00c6bf67
cpk_33.27,fact_00258_Charley Boorman,B,A,1147ec2e0ab2
cpk_33.27,fact_00260_Douglas Wood (engineer),B,A,5a5400f7128b
cpk_33.27,fact_00263_Billy Snedden,B,A,70d6af2f32f7
cpk_33.27,fact_00264_Esteban Espíndola,B,A,f575172d5662
cpk_33.27,fact_00270_Daniel Ek,B,A,99f0fb3e9dbd
cpk_33.27,fact_00275_Belisarius,B,B,489baece8df0
cpk_33.27,fact_00276_Carol Dweck,B,A,d17f33bf0ebc
cpk_33.27,fact_00286_Amr Diab,B,A,94bcf71704f9
cpk_33.27,fact_00296_Akbar Hossain,B,A,26a1a70e22bc
cpk_33.27,fact_00300_Coco Chanel,B,A,cb3410e6eaf3
cpk_33.27,fact_00302_Enamul Haque (engineer),B,A,e37c96f03f58
cpk_33.27,fact_00304_Abdelhamid Shabana,B,A,8a0bca1a5e21
cpk_33.27,fact_00307_Abdullahi Mohammad Ahmad Hassan,B,A,6997c7e01b4b
cpk_33.27,fact_00309_Diego Godín,B,A,38d353dda492
cpk_33.27,fact_00312_Adel Emam,B,A,cffab71c36bf
cpk_33.27,fact_00315_Billy Conigliaro,B,A,78d003aaefa7
cpk_33.27,fact_00316_Arif Mohammad Khan,B,A,727ef01c98e2
cpk_33.27,fact_00321_Bob Marley,B,A,9a7d0d938d73
cpk_33.27,fact_00328_Dana Ashbrook,B,A,21d7dbb7c38e
cpk_33.27,fact_00332_Cha Eun-woo,A,A,000929cf9d99
cpk_33.27,fact_00333_Abdul Halik Hudu,B,A,1c416f3cb991
cpk_33.27,fact_00335_Carl Braun (obstetrician),B,A,9ad9d40f0923
cpk_33.27,fact_00343_Ameyaw Debrah,B,A,dd38ebd0c8fb
cpk_33.27,fact_00344_Cleopatra,B,A,2542a09263fa
cpk_33.27,fact_00345_Ana Cláudia Bolzan,B,A,88e0b47f3d9d
cpk_33.27,fact_00347_Evgeny Shalunov,A,B,e19a8d1fbf8a
cpk_33.27,fact_00348_Charles Allen (jurist),B,A,ff6337198c1f
cpk_33.27,fact_00349_Deyverson,B,A,c8c8843d29a7
cpk_33.27,fact_00351_Cris Cyborg,B,A,b6c96d891758
cpk_33.27,fact_00354_Bobby Thomson,B,A,cf2ebcb9ec1b
cpk_33.27,fact_00356_Eric Winter,B,B,90d942985f73
cpk_33.27,fact_00362_Aert van der Neer,B,A,e2ffb0e6f8de
cpk_33.27,fact_00364_Blanca Errázuriz,B,A,b28dffa46780
cpk_33.27,fact_00366_Deitrick Haddon,B,A,13dc01c8bf68
cpk_33.27,fact_00367_Andreas Ivanschitz,B,A,67167959e145
cpk_33.27,fact_00368_Clancy Brown,A,A,961f8cbf37d4
cpk_33.27,fact_00371_Carrie Ann Inaba,B,A,ff7bc0458d27
cpk_33.27,fact_00374_Cicero,B,A,e7315fa86e67
cpk_33.27,fact_00376_14th Dalai Lama,B,A,5d179bb6d4ed
cpk_33.27,fact_00377_Christian Almeida,B,A,da613a8cfe02
cpk_33.27,fact_00378_Arthur Wakefield,B,A,f5ebbe7b94b7
cpk_33.27,fact_00384_Andry Rajoelina,B,A,c78ffb8b44a4
cpk_33.27,fact_00394_Danny Almonte,A,A,e8e5defcc462
cpk_33.27,fact_00396_Andy Middleton,Tie,B,b303d30f74b3
cpk_33.27,fact_00397_Anderson Silva,B,A,700bf0353aa0
cpk_33.27,fact_00399_Edgar Bennett,A,B,a997f77ee4c3
cpk_33.27,fact_00401_Balázs Bekő,A,A,b1b1ff0f8221
cpk_33.27,fact_00404_Abraham Ancer,A,A,4cca89beb8f0
cpk_33.27,fact_00418_A. K. Ramanujan,B,A,c0dc819587de
cpk_33.27,fact_00420_Carlos Ghosn,B,A,de82463e882d
cpk_33.27,fact_00421_Anurag Kashyap,B,A,b7dc837b6436
cpk_33.27,fact_00425_Angela Bairstow,A,B,4b622947e3ee
cpk_33.27,fact_00427_Ernestine Eckstein,A,B,0bb7b57cfc4c
cpk_33.27,fact_00430_Ezekiel Elliott,B,A,b275b23bfbd9
cpk_33.27,fact_00433_Aaron Burr,B,A,35930c638470
cpk_33.27,fact_00444_Charles B. McVay III,B,A,66f2a3f89e4f
cpk_33.27,fact_00448_Carol Chell,B,A,15239973f66f
cpk_33.27,fact_00449_Alen Omić,B,A,c53c8056281c
cpk_33.27,fact_00452_Alice Torriani,A,B,29829ac358b6
cpk_33.27,fact_00454_Albert Outler,A,B,416ef7c533a0
cpk_33.27,fact_00459_Felician of Foligno,B,A,fbba8bb5fd03
cpk_33.27,fact_00460_Annie Landouw,B,A,427dd8158436
cpk_33.27,fact_00462_Bhāskara I,B,A,831b1970cdc6
cpk_33.27,fact_00464_Damon Herriman,A,B,4fb6d4ff7272
cpk_33.27,fact_00466_Feroze Gandhi,B,A,9b48eee21666
cpk_33.27,fact_00471_D. B. Nihalsinghe,B,A,addc1c63d782
cpk_33.27,fact_00478_F. Gwynplaine MacIntyre,B,A,84f41b928c69
cpk_33.27,fact_00486_Fidel Castro,B,A,d8fc35b9cc8f
cpk_33.27,fact_00489_Bir Hambir,B,Tie,8dd5a209e6ca
