k,K,split,prompt_id,seed,constraint,T,Z,L,M,V,b,B,L_over_K
3.0,600.0,factual,fact_00349_Deyverson,3320184832,kl,200,178.971,195.979,17.008,417.408,16.141,595.912,0.3266
3.0,600.0,factual,fact_00351_Cris Cyborg,3320184832,kl,200,162.119,145.647,-16.472,309.301,17.437,595.73,0.2427
3.0,600.0,factual,fact_00371_Carrie Ann Inaba,3320184832,kl,200,211.187,237.9,26.712,449.149,16.372,595.858,0.3965
3.0,600.0,factual,fact_00377_Christian Almeida,3320184832,kl,200,137.375,119.624,-17.751,317.598,15.662,596.334,0.1994
3.0,600.0,factual,fact_00394_Danny Almonte,3320184832,kl,200,175.274,193.182,17.909,326.23,16.947,596.172,0.322
3.0,600.0,factual,fact_00420_Carlos Ghosn,3320184832,kl,200,188.557,186.011,-2.546,390.449,14.805,596.541,0.31
3.0,600.0,factual,fact_00425_Angela Bairstow,3320184832,kl,200,137.816,136.72,-1.096,330.514,14.745,595.188,0.2279
3.0,600.0,factual,fact_00427_Ernestine Eckstein,3320184832,kl,200,145.081,133.574,-11.507,332.15,15.273,596.275,0.2226
3.0,600.0,factual,fact_00452_Alice Torriani,3320184832,kl,200,173.177,178.472,5.295,406.13,17.601,596.537,0.2975
3.0,600.0,factual,fact_00460_Annie Landouw,3320184832,kl,200,144.026,120.742,-23.284,326.933,11.816,596.051,0.2012
3.0,600.0,factual,fact_00466_Feroze Gandhi,3320184832,kl,200,180.361,156.66,-23.7,386.751,16.098,595.884,0.2611
3.0,600.0,factual,fact_00489_Bir Hambir,3320184832,kl,200,135.658,144.603,8.946,304.061,13.644,596.523,0.241
3.0,600.0,factual,fact_00492_Date Narikuni,3320184832,kl,200,205.631,201.102,-4.53,452.041,15.174,596.455,0.3352
3.0,600.0,factual,fact_00003_Fernando da Costa Novaes,3320184832,kl,200,113.529,121.856,8.327,274.115,15.668,596.297,0.2031
3.0,600.0,factual,fact_00007_Cheyenne Brando,3320184832,kl,200,163.871,162.152,-1.719,342.894,16.901,595.26,0.2703
3.0,600.0,factual,fact_00015_Amr Shabana,3320184832,kl,200,154.906,165.896,10.99,317.982,18.147,594.988,0.2765
3.0,600.0,factual,fact_00017_Abdulqawi Yusuf,3320184832,kl,200,165.596,178.039,12.443,368.015,12.616,596.566,0.2967
3.0,600.0,factual,fact_00025_Carlos P. Romulo,3320184832,kl,200,144.697,137.906,-6.791,227.771,16.026,596.403,0.2298
3.0,600.0,factual,fact_00040_Daniil Medvedev,3320184832,kl,200,145.461,136.332,-9.129,314.127,14.479,596.902,0.2272
3.0,600.0,factual,fact_00087_Chris John (boxer),3320184832,kl,200,148.746,137.816,-10.93,313.194,15.501,596.409,0.2297
3.0,600.0,factual,fact_00114_Ahn Jae-hyun,3320184832,kl,200,196.493,201.789,5.296,383.132,15.75,595.773,0.3363
3.0,600.0,factual,fact_00118_Chacho Gaytán,3320184832,kl,200,116.607,127.429,10.823,263.623,14.387,595.992,0.2124
3.0,600.0,factual,fact_00140_André Le Nôtre,3320184832,kl,200,149.605,132.866,-16.739,329.298,18.454,597.197,0.2214
3.0,600.0,factual,fact_00199_Djimon Hounsou,3320184832,kl,200,213.341,228.541,15.199,369.006,12.878,596.478,0.3809
3.0,600.0,factual,fact_00223_Ahmed Mumin Warfa,3320184832,kl,200,90.341,86.848,-3.493,223.248,14.62,596.081,0.1447
3.0,600.0,factual,fact_00226_Dewi Sartika,3320184832,kl,200,159.806,168.48,8.675,326.496,16.797,596.066,0.2808
3.0,600.0,factual,fact_00260_Douglas Wood (engineer),3320184832,kl,200,232.015,213.113,-18.902,468.659,13.932,597.042,0.3552
3.0,600.0,factual,fact_00296_Akbar Hossain,3320184832,kl,200,142.58,147.128,4.548,326.108,18.171,595.47,0.2452
3.0,600.0,factual,fact_00307_Abdullahi Mohammad Ahmad Hassan,3320184832,kl,200,185.76,185.893,0.133,402.36,14.773,597.429,0.3098
3.0,600.0,factual,fact_00332_Cha Eun-woo,3320184832,kl,200,176.84,180.183,3.343,266.397,18.606,595.591,0.3003
3.0,600.0,factual,fact_00333_Abdul Halik Hudu,3320184832,kl,200,142.398,135.91,-6.488,335.192,16.768,596.431,0.2265
3.0,600.0,factual,fact_00348_Charles Allen (jurist),3320184832,kl,200,154.46,172.423,17.963,345.05,13.643,595.906,0.2874
3.0,600.0,factual,fact_00366_Deitrick Haddon,3320184832,kl,200,186.043,187.548,1.505,326.54,14.217,595.347,0.3126
3.0,600.0,factual,fact_00367_Andreas Ivanschitz,3320184832,kl,200,159.068,187.843,28.775,326.705,13.528,597.005,0.3131
3.0,600.0,factual,fact_00401_Balázs Bekő,3320184832,kl,200,208.291,200.386,-7.905,393.989,17.301,596.853,0.334
3.0,600.0,factual,fact_00449_Alen Omić,3320184832,kl,200,211.757,210.295,-1.463,328.934,14.36,595.694,0.3505
3.0,600.0,factual,fact_00462_Bhāskara I,3320184832,kl,200,199.953,199.78,-0.173,488.444,15.338,595.753,0.333
3.0,600.0,factual,fact_00006_David Galloway (writer),3320184832,kl,200,111.036,110.466,-0.569,233.901,14.282,596.844,0.1841
3.0,600.0,factual,fact_00044_Cobhams Asuquo,3320184832,kl,200,181.843,189.266,7.423,260.264,14.312,593.148,0.3154
3.0,600.0,factual,fact_00063_Ayman al-Zawahiri,3320184832,kl,200,119.128,98.114,-21.015,303.998,15.1,595.598,0.1635
3.0,600.0,factual,fact_00064_Diego Suarez (garden designer),3320184832,kl,200,163.271,186.955,23.685,381.366,11.148,596.572,0.3116
3.0,600.0,factual,fact_00093_David Oyite-Ojok,3320184832,kl,200,97.573,93.518,-4.055,240.207,17.961,595.059,0.1559
3.0,600.0,factual,fact_00108_Bhuma Nagi Reddy,3320184832,kl,200,132.097,142.884,10.787,250.186,16.093,593.304,0.2381
3.0,600.0,factual,fact_00119_Bastian Schweinsteiger,3320184832,kl,200,188.322,157.978,-30.344,380.897,18.345,594.972,0.2633
3.0,600.0,factual,fact_00162_Aleksandar Kolarov,3320184832,kl,200,130.192,143.066,12.874,237.231,15.906,596.758,0.2384
3.0,600.0,factual,fact_00166_Emcee N.I.C.E.,3320184832,kl,200,146.156,133.07,-13.085,352.54,15.389,595.647,0.2218
3.0,600.0,factual,fact_00182_Diosdado Cabello,3320184832,kl,200,141.985,109.397,-32.588,266.325,17.906,595.122,0.1823
3.0,600.0,factual,fact_00188_Cédric Bakambu,3320184832,kl,200,135.517,106.114,-29.403,255.399,17.412,593.537,0.1769
3.0,600.0,factual,fact_00230_Abdul Ilah Khatib,3320184832,kl,200,118.707,134.663,15.956,242.017,16.795,595.984,0.2244
3.0,600.0,factual,fact_00304_Abdelhamid Shabana,3320184832,kl,200,171.135,140.787,-30.348,355.09,12.308,596.798,0.2346
3.0,600.0,factual,fact_00343_Ameyaw Debrah,3320184832,kl,200,135.362,148.713,13.351,273.482,14.602,594.691,0.2479
3.0,600.0,factual,fact_00362_Aert van der Neer,3320184832,kl,200,150.832,145.88,-4.952,274.128,16.621,596.294,0.2431
3.0,600.0,factual,fact_00364_Blanca Errázuriz,3320184832,kl,200,128.927,133.444,4.517,313.567,11.546,595.934,0.2224
3.0,600.0,factual,fact_00376_14th Dalai Lama,3320184832,kl,200,160.957,155.888,-5.069,327.971,17.576,596.525,0.2598
3.0,600.0,factual,fact_00384_Andry Rajoelina,3320184832,kl,200,141.759,163.464,21.705,195.813,20.166,595.928,0.2724
3.0,600.0,factual,fact_00421_Anurag Kashyap,3320184832,kl,200,176.158,182.207,6.049,293.114,16.718,595.588,0.3037
3.0,600.0,factual,fact_00459_Felician of Foligno,3320184832,kl,200,147.272,151.704,4.432,264.708,20.149,595.478,0.2528
3.0,600.0,factual,fact_00032_Flavio Méndez Santiago,3320184832,kl,200,160.333,170.52,10.187,318.758,16.174,596.088,0.2842
3.0,600.0,factual,fact_00053_Andriy Yarmolenko,3320184832,kl,200,122.402,105.387,-17.015,154.378,20.526,596.031,0.1756
3.0,600.0,factual,fact_00127_Ezechiel N'Douassel,3320184832,kl,200,118.246,114.466,-3.78,280.277,15.11,594.606,0.1908
3.0,600.0,factual,fact_00131_Aditya Kalyanpur,3320184832,kl,200,114.097,116.161,2.064,216.137,16.729,596.23,0.1936
3.0,600.0,factual,fact_00264_Esteban Espíndola,3320184832,kl,200,169.762,167.888,-1.874,291.351,18.3,596.133,0.2798
3.0,600.0,factual,fact_00335_Carl Braun (obstetrician),3320184832,kl,200,207.858,222.849,14.991,397.499,12.874,596.537,0.3714
3.0,600.0,factual,fact_00345_Ana Cláudia Bolzan,3320184832,kl,200,144.911,130.819,-14.092,335.139,14.55,597.484,0.218
3.0,600.0,factual,fact_00347_Evgeny Shalunov,3320184832,kl,200,164.059,149.208,-14.852,334.227,16.767,596.276,0.2487
3.0,600.0,factual,fact_00444_Charles B. McVay III,3320184832,kl,200,161.606,127.961,-33.645,344.523,16.367,596.006,0.2133
3.0,600.0,factual,fact_00302_Enamul Haque (engineer),3320184832,kl,200,166.927,136.538,-30.389,360.433,19.025,596.158,0.2276
3.0,600.0,factual,fact_00418_A. K. Ramanujan,3320184832,kl,200,123.592,109.805,-13.786,267.864,15.406,596.725,0.183
3.0,600.0,factual,"fact_00080_Felipe (footballer, born 1977)",3320184832,kl,200,157.82,139.668,-18.152,354.461,13.537,597.125,0.2328
3.0,600.0,factual,fact_00471_D. B. Nihalsinghe,3320184832,kl,200,167.466,194.307,26.841,364.944,12.036,594.895,0.3238
3.0,600.0,factual,fact_00478_F. Gwynplaine MacIntyre,3320184832,kl,200,339.133,357.602,18.469,733.604,13.75,594.527,0.596
3.0,600.0,factual,fact_00491_Avraham Eilam-Amzallag,3320184832,kl,200,106.074,88.37,-17.704,209.348,15.381,595.148,0.1473
3.0,600.0,factual,fact_00048_Don Beard,3320184833,kl,200,145.546,134.717,-10.829,337.033,14.726,594.557,0.2245
3.0,600.0,factual,fact_00078_Chi Pu,3320184833,kl,200,182.256,212.367,30.111,350.763,15.927,594.809,0.3539
3.0,600.0,factual,fact_00097_Chris Cuomo,3320184833,kl,200,178.099,162.549,-15.549,223.794,16.553,595.387,0.2709
3.0,600.0,factual,fact_00152_Felix Newman,3320184833,kl,200,135.035,116.497,-18.538,317.981,15.771,595.936,0.1942
3.0,600.0,factual,fact_00154_Earl Garrison,3320184833,kl,200,177.718,200.169,22.451,312.704,18.304,595.208,0.3336
3.0,600.0,factual,fact_00193_Bobby Fischer,3320184833,kl,200,178.717,152.976,-25.741,253.13,14.447,595.93,0.255
3.0,600.0,factual,fact_00227_Alf Garland,3320184833,kl,200,111.444,119.554,8.11,246.968,16.981,594.624,0.1993
3.0,600.0,factual,fact_00270_Daniel Ek,3320184833,kl,200,143.113,156.485,13.372,294.031,13.04,596.156,0.2608
3.0,600.0,factual,fact_00300_Coco Chanel,3320184833,kl,200,178.974,164.448,-14.526,537.196,18.532,595.114,0.2741
3.0,600.0,factual,fact_00354_Bobby Thomson,3320184833,kl,200,211.616,194.97,-16.647,438.974,14.623,595.977,0.3249
3.0,600.0,factual,fact_00356_Eric Winter,3320184833,kl,200,178.55,178.508,-0.043,348.001,15.876,597.352,0.2975
3.0,600.0,factual,fact_00374_Cicero,3320184833,kl,200,122.571,133.211,10.641,292.15,15.029,595.928,0.222
3.0,600.0,factual,fact_00396_Andy Middleton,3320184833,kl,200,128.458,146.017,17.559,294.263,15.27,595.203,0.2434
3.0,600.0,factual,fact_00397_Anderson Silva,3320184833,kl,200,192.235,199.596,7.361,329.871,15.261,596.043,0.3327
3.0,600.0,factual,fact_00399_Edgar Bennett,3320184833,kl,200,127.017,124.134,-2.882,202.595,17.459,594.849,0.2069
3.0,600.0,factual,fact_00433_Aaron Burr,3320184833,kl,200,155.994,135.559,-20.435,285.653,17.281,596.477,0.2259
3.0,600.0,factual,fact_00027_Arthur Ewert,3320184833,kl,200,211.025,220.225,9.2,500.518,19.175,595.168,0.367
3.0,600.0,factual,fact_00045_David Bogue,3320184833,kl,200,109.832,116.217,6.386,218.575,16.686,596.669,0.1937
3.0,600.0,factual,fact_00058_Danny Faure,3320184833,kl,200,122.096,124.23,2.135,236.013,16.936,596.653,0.2071
3.0,600.0,factual,fact_00066_Daniel Alexander Cameron,3320184833,kl,200,150.279,155.861,5.582,264.329,18.561,596.25,0.2598
3.0,600.0,factual,fact_00075_Antonio Leviste,3320184833,kl,200,176.804,188.309,11.505,256.322,16.343,595.646,0.3138
3.0,600.0,factual,fact_00084_Alfred Hitchcock,3320184833,kl,200,175.88,184.955,9.074,347.084,15.686,595.84,0.3083
3.0,600.0,factual,fact_00086_Amelia Earhart,3320184833,kl,200,175.167,197.735,22.567,372.36,11.686,595.703,0.3296
3.0,600.0,factual,fact_00109_Charmion King,3320184833,kl,200,146.833,121.508,-25.325,338.492,19.09,595.655,0.2025
3.0,600.0,factual,fact_00132_Dennis Andersson,3320184833,kl,200,138.878,132.771,-6.107,304.135,15.525,594.719,0.2213
3.0,600.0,factual,fact_00138_Diana Ivanova,3320184833,kl,200,133.777,134.552,0.775,289.295,12.608,595.26,0.2243
3.0,600.0,factual,fact_00142_Cierre Wood,3320184833,kl,200,167.225,181.401,14.176,342.589,18.34,595.306,0.3023
3.0,600.0,factual,fact_00145_Carmelo Anthony,3320184833,kl,200,185.194,197.553,12.359,202.714,14.874,595.778,0.3293
3.0,600.0,factual,fact_00146_Asafa Powell,3320184833,kl,200,163.201,210.138,46.937,318.828,16.306,595.548,0.3502
3.0,600.0,factual,fact_00181_Chris Woakes,3320184833,kl,200,187.937,188.412,0.474,355.295,16.397,595.966,0.314
3.0,600.0,factual,fact_00198_Benjamin Lawrence Reid,3320184833,kl,200,141.898,153.103,11.205,326.737,13.554,595.977,0.2552
3.0,600.0,factual,fact_00208_Fifi Cooper,3320184833,kl,200,218.687,172.443,-46.243,480.952,11.898,594.482,0.2874
3.0,600.0,factual,fact_00239_Bif Naked,3320184833,kl,200,179.553,216.867,37.315,283.294,13.484,596.466,0.3614
3.0,600.0,factual,fact_00245_Dominique Blake,3320184833,kl,200,200.0,218.386,18.386,248.956,13.479,595.427,0.364
3.0,600.0,factual,fact_00250_Dr. Dre,3320184833,kl,200,207.68,166.519,-41.162,461.205,14.32,595.734,0.2775
3.0,600.0,factual,fact_00255_Caitlin Lowe,3320184833,kl,200,190.785,178.581,-12.204,391.853,11.745,595.762,0.2976
3.0,600.0,factual,fact_00275_Belisarius,3320184833,kl,200,186.134,212.027,25.893,377.627,16.619,596.402,0.3534
3.0,600.0,factual,fact_00309_Diego Godín,3320184833,kl,200,152.95,154.932,1.982,234.378,18.688,596.756,0.2582
3.0,600.0,factual,fact_00321_Bob Marley,3320184833,kl,200,197.5,207.306,9.807,329.217,16.734,596.487,0.3455
3.0,600.0,factual,fact_00328_Dana Ashbrook,3320184833,kl,200,182.521,156.956,-25.565,423.566,21.244,596.634,0.2616
3.0,600.0,factual,fact_00344_Cleopatra,3320184833,kl,200,134.632,76.874,-57.757,336.286,18.295,596.716,0.1281
3.0,600.0,factual,fact_00368_Clancy Brown,3320184833,kl,200,183.91,180.549,-3.361,420.051,16.376,595.094,0.3009
3.0,600.0,factual,fact_00378_Arthur Wakefield,3320184833,kl,200,166.892,141.093,-25.799,363.096,12.935,595.193,0.2352
3.0,600.0,factual,fact_00404_Abraham Ancer,3320184833,kl,200,160.515,169.594,9.078,179.692,15.913,596.436,0.2827
3.0,600.0,factual,fact_00430_Ezekiel Elliott,3320184833,kl,200,181.713,166.465,-15.248,375.467,16.669,594.684,0.2774
3.0,600.0,factual,fact_00448_Carol Chell,3320184833,kl,200,145.975,142.925,-3.05,342.833,17.221,597.344,0.2382
3.0,600.0,factual,fact_00454_Albert Outler,3320184833,kl,200,163.751,202.615,38.863,393.124,15.389,596.612,0.3377
3.0,600.0,factual,fact_00464_Damon Herriman,3320184833,kl,200,150.643,145.454,-5.189,265.322,18.153,595.978,0.2424
3.0,600.0,factual,fact_00486_Fidel Castro,3320184833,kl,200,122.885,114.918,-7.967,308.493,18.826,595.426,0.1915
3.0,600.0,factual,fact_00495_Ariel Behar,3320184833,kl,200,187.838,186.506,-1.332,278.181,22.195,595.635,0.3108
3.0,600.0,factual,fact_00498_DeAnna Bennett,3320184833,kl,200,128.722,121.503,-7.219,311.114,14.586,595.512,0.2025
3.0,600.0,factual,fact_00012_Braulio Lara,3320184833,kl,200,141.028,145.224,4.196,265.296,14.714,596.037,0.242
3.0,600.0,factual,fact_00039_Chris Duffield,3320184833,kl,200,160.976,175.736,14.759,370.824,13.052,596.162,0.2929
3.0,600.0,factual,fact_00043_Alexander Vovin,3320184833,kl,200,133.594,122.223,-11.372,303.766,16.266,596.781,0.2037
3.0,600.0,factual,fact_00085_Dascha Polanco,3320184833,kl,200,177.724,191.692,13.968,250.63,15.86,595.794,0.3195
3.0,600.0,factual,fact_00088_Blair Tugman,3320184833,kl,200,163.211,163.203,-0.008,372.029,17.535,595.376,0.272
3.0,600.0,factual,fact_00098_Adnan Sami,3320184833,kl,200,170.527,149.264,-21.262,326.876,19.247,596.636,0.2488
3.0,600.0,factual,fact_00110_Andreea Marin,3320184833,kl,200,178.679,211.41,32.731,373.005,13.999,596.223,0.3523
3.0,600.0,factual,fact_00116_Bobo Baldé,3320184833,kl,200,172.74,171.55,-1.189,387.302,16.062,595.797,0.2859
3.0,600.0,factual,fact_00120_Erich Hartmann,3320184833,kl,200,184.69,152.014,-32.675,416.616,15.282,596.316,0.2534
3.0,600.0,factual,fact_00133_Daniel Bedingfield,3320184833,kl,200,225.756,210.866,-14.89,492.422,12.425,596.756,0.3514
3.0,600.0,factual,fact_00134_Celâl Bayar,3320184833,kl,200,128.778,117.099,-11.679,237.953,19.537,595.559,0.1952
3.0,600.0,factual,fact_00163_Alexandre Hohagen,3320184833,kl,200,172.823,190.415,17.592,352.467,12.111,595.168,0.3174
3.0,600.0,factual,fact_00184_Dana Awartani,3320184833,kl,200,118.263,126.054,7.791,276.25,14.939,595.303,0.2101
3.0,600.0,factual,fact_00185_Brianna Keilar,3320184833,kl,200,146.45,153.571,7.121,321.78,17.189,594.395,0.256
3.0,600.0,factual,fact_00202_Ahsee Tuala,3320184833,kl,200,171.459,138.3,-33.159,363.896,15.949,595.892,0.2305
3.0,600.0,factual,fact_00204_Don DeLillo,3320184833,kl,200,185.761,178.496,-7.264,304.914,18.625,596.434,0.2975
3.0,600.0,factual,fact_00207_Elizabeth Inglis,3320184833,kl,200,111.033,131.989,20.956,238.929,13.746,595.82,0.22
3.0,600.0,factual,fact_00247_Diafra Sakho,3320184833,kl,200,183.806,184.877,1.071,406.698,19.477,594.141,0.3081
3.0,600.0,factual,fact_00249_Fahadh Faasil,3320184833,kl,200,177.43,169.745,-7.685,269.392,19.69,597.102,0.2829
3.0,600.0,factual,fact_00257_Camille Paulus,3320184833,kl,200,208.983,210.912,1.928,404.012,13.78,594.576,0.3515
3.0,600.0,factual,fact_00258_Charley Boorman,3320184833,kl,200,178.659,172.559,-6.099,362.466,18.402,596.38,0.2876
3.0,600.0,factual,fact_00263_Billy Snedden,3320184833,kl,200,147.399,162.468,15.069,315.884,17.906,596.338,0.2708
3.0,600.0,factual,fact_00276_Carol Dweck,3320184833,kl,200,141.325,157.727,16.401,166.069,15.939,596.931,0.2629
3.0,600.0,factual,fact_00286_Amr Diab,3320184833,kl,200,155.904,136.557,-19.347,332.314,12.563,595.691,0.2276
3.0,600.0,factual,fact_00312_Adel Emam,3320184833,kl,200,116.8,108.527,-8.273,280.014,15.154,595.131,0.1809
3.0,600.0,factual,fact_00315_Billy Conigliaro,3320184833,kl,200,158.113,169.194,11.081,327.556,15.953,596.875,0.282
3.0,600.0,factual,fact_00316_Arif Mohammad Khan,3320184833,kl,200,109.101,128.137,19.036,177.082,18.128,595.811,0.2136
3.0,600.0,factual,fact_00349_Deyverson,3320184833,kl,200,78.013,108.293,30.28,148.937,11.538,595.912,0.1805
3.0,600.0,factual,fact_00351_Cris Cyborg,3320184833,kl,200,185.38,179.532,-5.847,324.495,14.891,595.73,0.2992
3.0,600.0,factual,fact_00371_Carrie Ann Inaba,3320184833,kl,200,157.277,184.669,27.392,347.225,28.663,595.858,0.3078
3.0,600.0,factual,fact_00377_Christian Almeida,3320184833,kl,200,133.822,139.483,5.661,283.657,17.401,596.334,0.2325
3.0,600.0,factual,fact_00394_Danny Almonte,3320184833,kl,200,197.901,211.539,13.638,476.144,14.408,596.172,0.3526
3.0,600.0,factual,fact_00420_Carlos Ghosn,3320184833,kl,200,174.331,190.044,15.713,392.466,15.047,596.541,0.3167
3.0,600.0,factual,fact_00425_Angela Bairstow,3320184833,kl,200,146.198,112.813,-33.385,316.527,16.389,595.188,0.188
3.0,600.0,factual,fact_00427_Ernestine Eckstein,3320184833,kl,200,156.401,178.936,22.536,326.936,13.191,596.275,0.2982
3.0,600.0,factual,fact_00452_Alice Torriani,3320184833,kl,200,164.052,166.674,2.623,340.289,13.785,596.537,0.2778
3.0,600.0,factual,fact_00460_Annie Landouw,3320184833,kl,200,127.147,118.17,-8.977,306.378,13.166,596.051,0.1969
3.0,600.0,factual,fact_00466_Feroze Gandhi,3320184833,kl,200,150.705,150.857,0.151,290.208,15.109,595.884,0.2514
3.0,600.0,factual,fact_00489_Bir Hambir,3320184833,kl,200,172.986,180.849,7.864,344.72,12.575,596.523,0.3014
3.0,600.0,factual,fact_00492_Date Narikuni,3320184833,kl,200,120.108,101.927,-18.181,312.814,14.889,596.455,0.1699
3.0,600.0,factual,fact_00003_Fernando da Costa Novaes,3320184833,kl,200,152.122,123.912,-28.21,370.749,14.878,596.297,0.2065
3.0,600.0,factual,fact_00007_Cheyenne Brando,3320184833,kl,200,153.924,166.458,12.534,216.793,15.796,595.26,0.2774
3.0,600.0,factual,fact_00015_Amr Shabana,3320184833,kl,200,154.935,168.459,13.523,344.083,14.319,594.988,0.2808
3.0,600.0,factual,fact_00017_Abdulqawi Yusuf,3320184833,kl,200,108.139,91.402,-16.737,211.876,17.84,596.566,0.1523
3.0,600.0,factual,fact_00025_Carlos P. Romulo,3320184833,kl,200,168.246,154.357,-13.889,396.353,17.8,596.403,0.2573
3.0,600.0,factual,fact_00040_Daniil Medvedev,3320184833,kl,200,154.289,118.933,-35.356,223.171,17.667,596.902,0.1982
3.0,600.0,factual,fact_00087_Chris John (boxer),3320184833,kl,200,192.483,188.658,-3.825,368.523,15.615,596.409,0.3144
3.0,600.0,factual,fact_00114_Ahn Jae-hyun,3320184833,kl,200,123.428,93.307,-30.12,249.888,14.188,595.773,0.1555
3.0,600.0,factual,fact_00118_Chacho Gaytán,3320184833,kl,200,120.784,128.462,7.678,247.637,14.37,595.992,0.2141
3.0,600.0,factual,fact_00140_André Le Nôtre,3320184833,kl,200,175.79,152.569,-23.221,280.664,16.625,597.197,0.2543
3.0,600.0,factual,fact_00199_Djimon Hounsou,3320184833,kl,200,179.928,206.693,26.765,308.773,15.865,596.478,0.3445
3.0,600.0,factual,fact_00223_Ahmed Mumin Warfa,3320184833,kl,200,145.434,164.787,19.354,322.177,15.465,596.081,0.2746
3.0,600.0,factual,fact_00226_Dewi Sartika,3320184833,kl,200,118.984,86.721,-32.264,261.135,15.562,596.066,0.1445
3.0,600.0,factual,fact_00260_Douglas Wood (engineer),3320184833,kl,200,106.088,105.997,-0.091,246.304,14.995,597.042,0.1767
3.0,600.0,factual,fact_00296_Akbar Hossain,3320184833,kl,200,132.056,111.338,-20.718,288.121,17.1,595.47,0.1856
3.0,600.0,factual,fact_00307_Abdullahi Mohammad Ahmad Hassan,3320184833,kl,200,120.6,130.006,9.406,260.909,12.126,597.429,0.2167
3.0,600.0,factual,fact_00332_Cha Eun-woo,3320184833,kl,200,225.69,213.334,-12.355,323.89,17.117,595.591,0.3556
3.0,600.0,factual,fact_00333_Abdul Halik Hudu,3320184833,kl,200,111.271,129.117,17.845,261.98,15.278,596.431,0.2152
3.0,600.0,factual,fact_00348_Charles Allen (jurist),3320184833,kl,200,100.838,114.117,13.278,202.359,14.228,595.906,0.1902
3.0,600.0,factual,fact_00366_Deitrick Haddon,3320184833,kl,200,338.757,367.162,28.405,555.199,16.56,595.347,0.6119
3.0,600.0,factual,fact_00367_Andreas Ivanschitz,3320184833,kl,200,172.859,155.68,-17.179,375.763,15.133,597.005,0.2595
3.0,600.0,factual,fact_00401_Balázs Bekő,3320184833,kl,200,170.749,151.985,-18.764,344.853,17.736,596.853,0.2533
3.0,600.0,factual,fact_00449_Alen Omić,3320184833,kl,200,147.523,142.227,-5.296,310.19,14.989,595.694,0.237
3.0,600.0,factual,fact_00462_Bhāskara I,3320184833,kl,200,196.017,216.727,20.71,446.744,13.634,595.753,0.3612
3.0,600.0,factual,fact_00006_David Galloway (writer),3320184833,kl,200,155.016,157.996,2.98,341.97,14.103,596.844,0.2633
3.0,600.0,factual,fact_00044_Cobhams Asuquo,3320184833,kl,200,152.14,166.238,14.098,294.58,15.153,593.148,0.2771
3.0,600.0,factual,fact_00063_Ayman al-Zawahiri,3320184833,kl,200,150.36,156.442,6.082,241.101,14.589,595.598,0.2607
3.0,600.0,factual,fact_00064_Diego Suarez (garden designer),3320184833,kl,200,167.428,173.258,5.83,384.547,12.803,596.572,0.2888
3.0,600.0,factual,fact_00093_David Oyite-Ojok,3320184833,kl,200,113.412,148.245,34.833,259.325,18.47,595.059,0.2471
3.0,600.0,factual,fact_00108_Bhuma Nagi Reddy,3320184833,kl,200,150.199,151.354,1.155,260.367,17.923,593.304,0.2523
3.0,600.0,factual,fact_00119_Bastian Schweinsteiger,3320184833,kl,200,142.936,138.964,-3.972,236.469,13.855,594.972,0.2316
3.0,600.0,factual,fact_00162_Aleksandar Kolarov,3320184833,kl,200,165.303,179.043,13.74,338.049,16.863,596.758,0.2984
3.0,600.0,factual,fact_00166_Emcee N.I.C.E.,3320184833,kl,200,195.09,218.502,23.412,335.335,13.938,595.647,0.3642
3.0,600.0,factual,fact_00182_Diosdado Cabello,3320184833,kl,200,138.361,106.196,-32.165,225.95,17.745,595.122,0.177
3.0,600.0,factual,fact_00188_Cédric Bakambu,3320184833,kl,200,149.458,204.386,54.929,293.525,17.459,593.537,0.3406
3.0,600.0,factual,fact_00230_Abdul Ilah Khatib,3320184833,kl,200,110.296,100.086,-10.21,159.94,18.048,595.984,0.1668
3.0,600.0,factual,fact_00304_Abdelhamid Shabana,3320184833,kl,200,165.241,142.87,-22.371,406.409,14.0,596.798,0.2381
3.0,600.0,factual,fact_00343_Ameyaw Debrah,3320184833,kl,200,119.536,121.75,2.214,229.836,12.793,594.691,0.2029
3.0,600.0,factual,fact_00362_Aert van der Neer,3320184833,kl,200,164.767,168.152,3.385,364.286,12.561,596.294,0.2803
3.0,600.0,factual,fact_00364_Blanca Errázuriz,3320184833,kl,200,159.397,174.134,14.737,364.263,12.682,595.934,0.2902
3.0,600.0,factual,fact_00376_14th Dalai Lama,3320184833,kl,200,202.245,217.972,15.728,300.594,15.949,596.525,0.3633
3.0,600.0,factual,fact_00384_Andry Rajoelina,3320184833,kl,200,167.735,155.143,-12.592,352.377,15.687,595.928,0.2586
3.0,600.0,factual,fact_00421_Anurag Kashyap,3320184833,kl,200,191.489,188.129,-3.36,190.46,14.844,595.588,0.3135
3.0,600.0,factual,fact_00459_Felician of Foligno,3320184833,kl,200,159.011,167.261,8.25,293.53,22.575,595.478,0.2788
3.0,600.0,factual,fact_00032_Flavio Méndez Santiago,3320184833,kl,200,196.376,185.918,-10.458,414.367,15.828,596.088,0.3099
3.0,600.0,factual,fact_00053_Andriy Yarmolenko,3320184833,kl,200,145.719,141.732,-3.987,204.189,15.939,596.031,0.2362
3.0,600.0,factual,fact_00127_Ezechiel N'Douassel,3320184833,kl,200,216.051,209.963,-6.088,509.822,13.068,594.606,0.3499
