arm,prompt_id,first,second,text_sha
sel_pb,neutral_nar_014,Tie,B,fc4eafeb5e71
sel_pb,neutral_nar_015,A,B,146c00d01d16
sel_pb,neutral_nar_016,B,Tie,25b69fa0fd87
sel_pb,neutral_nar_017,Tie,Tie,a0322b5a021e
sel_pb,neutral_nar_018,Tie,Tie,114c6333ff6e
sel_pb,neutral_nar_019,B,B,91f6a766c253
sel_pb,neutral_nar_020,B,B,16550ece15ff
sel_pb,neutral_nar_021,Tie,B,24fd51ae7f91
sel_pb,neutral_nar_022,B,B,c9391c48461c
sel_pb,neutral_nar_023,B,B,eb1ee3e5b723
sel_pb,neutral_nar_024,B,B,fe500a85847a
sel_pb,neutral_nar_025,Tie,Tie,1c59badf31cd
sel_pb,neutral_nar_026,Tie,B,aa57e13440d2
sel_pb,neutral_nar_027,B,B,b9919212c16a
sel_pb,neutral_nar_028,Tie,B,2e8a4cf64c4a
sel_pb,neutral_nar_029,Tie,B,00c921416c04
sel_pb,neutral_nar_030,Tie,Tie,8e6f6a9d3c99
sel_pb,neutral_nar_031,Tie,B,1a4a672fd0ec
sel_pb,neutral_nar_032,Tie,B,4042b87374ac
sel_pb,neutral_nar_033,Tie,B,9d200750d431
sel_pb,neutral_nar_034,B,Tie,d0562cced522
sel_pb,neutral_nar_035,Tie,B,07164bdce36a
sel_pb,neutral_nar_036,Tie,B,e9c2b6c3b0f3
sel_pb,neutral_nar_037,Tie,B,9a770be43ec9
sel_pb,neutral_nar_038,B,Tie,dd363e129dfc
sel_pb,neutral_nar_039,B,A,0c3646cb54d2
sel_pb,neutral_ncs_000,B,Tie,64ea3081eda8
sel_pb,neutral_ncs_001,B,B,46afe984abbd
sel_pb,neutral_ncs_002,B,B,9c8dbfddac11
sel_pb,neutral_ncs_003,B,B,9695f7ad5aa2
sel_pb,neutral_ncs_004,B,Tie,48d1b3eb7714
sel_pb,neutral_ncs_005,Tie,B,949c48e84752
sel_pb,neutral_ncs_006,Tie,B,df6748f1a582
sel_pb,neutral_ncs_007,Tie,B,30180318b7e0
sel_pb,neutral_ncs_008,B,B,976a8204c92e
sel_pb,neutral_ncs_009,B,B,ced3ad5d123f
sel_pb,neutral_ncs_010,B,A,d7d140b1ff2b
sel_pb,neutral_ncs_011,Tie,B,4c6a914b9016
sel_pb,neutral_ncs_012,B,B,54e33ee2cf7f
sel_pb,neutral_ncs_013,Tie,Tie,a5d89d0b042e
sel_pb,neutral_ncs_014,A,B,3640626dc429
sel_pb,neutral_ncs_015,B,B,8154460f07a5
sel_pb,neutral_ncs_016,B,B,4dc96f80c9f9
sel_pb,neutral_ncs_017,B,Tie,4679b01e62f4
sel_pb,neutral_ncs_018,A,B,ee3fdf8bcc9e
sel_pb,neutral_ncs_019,B,B,557b1a300798
sel_pb,neutral_ncs_020,B,Tie,f018cfbda9e7
sel_pb,neutral_ncs_021,A,B,4855967c7ee3
sel_pb,neutral_ncs_022,B,A,82b3d83d9ead
sel_pb,neutral_ncs_023,B,A,65bf4956d997
sel_pb,neutral_ncs_024,B,Tie,fd12a7655cda
sel_pb,neutral_ncs_025,B,Tie,dd19c6f3d55c
sel_pb,neutral_ncs_026,B,B,c24c0dfe1df4
sel_pb,neutral_ncs_027,B,B,d33073003238
sel_pb,neutral_ncs_028,Tie,B,ccc96a6f3aea
sel_pb,neutral_ncs_029,B,B,329c0d813df8
sel_pb,neutral_ncs_030,B,A,06bc8a782c32
sel_pb,neutral_ncs_031,B,B,f092a447962e
sel_pb,neutral_ncs_032,B,B,ef29a0a7fe50
sel_pb,neutral_ncs_033,B,B,d7d1c17d5a8d
sel_pb,neutral_ncs_034,B,Tie,3dbb3a249a7e
sel_pb,neutral_ncs_035,B,B,25b8b247b2a2
sel_pb,neutral_ncs_036,A,B,365462f37aba
sel_pb,neutral_ncs_037,Tie,B,fee082e71adc
sel_pb,neutral_ncs_038,B,B,57b17c291f03
sel_pb,neutral_ncs_039,B,A,97fd84c4295e
sel_pb,neutral_qa_000,Tie,Tie,f4a2ae859012
sel_pb,neutral_qa_001,B,Tie,bbaade1c5a9c
sel_pb,neutral_qa_002,B,B,33335c5ab4ac
sel_pb,neutral_qa_003,B,B,1257d61cec67
sel_pb,neutral_qa_004,B,A,c205dc11875d
sel_pb,neutral_qa_005,B,Tie,2b71bc25c19f
sel_pb,neutral_qa_006,B,B,3b0f1c707178
sel_pb,neutral_qa_007,B,Tie,4bfb0e201d49
sel_pb,neutral_qa_008,B,B,0f2a4c9b22d0
sel_pb,neutral_qa_009,B,Tie,1dcdaa6b2724
sel_pb,neutral_qa_010,B,A,4266ddd51f9b
sel_pb,neutral_qa_011,B,B,582e8b4568a6
sel_pb,neutral_qa_012,B,B,20804b7c9eef
sel_pb,neutral_qa_013,B,B,5b68349476e6
sel_pb,neutral_qa_014,Tie,Tie,41f2ea69b8ca
sel_pb,neutral_qa_015,B,B,d86fafff6126
sel_pb,neutral_qa_016,B,B,a701815a260a
sel_pb,neutral_qa_017,B,B,db6027da1ff2
sel_pb,neutral_qa_018,Tie,B,a585a86d9ed4
sel_pb,neutral_qa_019,B,Tie,121520e77462
sel_pb,neutral_qa_020,B,B,40706caa1ec6
sel_pb,neutral_qa_021,B,B,c74788c376fb
sel_pb,neutral_qa_022,B,Tie,4da0e284de91
sel_pb,neutral_qa_023,Tie,B,5fc096be3d2b
sel_pb,neutral_qa_024,A,A,0dcd9fe5c0c7
sel_pb,neutral_qa_025,B,B,b2f97d3fd0f3
sel_pb,neutral_qa_026,B,B,08e044ba7399
sel_pb,neutral_qa_027,Tie,A,54616c3a6b0e
sel_pb,neutral_qa_028,A,A,56c3af27c42a
sel_pb,neutral_qa_029,Tie,B,2862b60bace0
sel_pb,neutral_qa_030,B,B,206c89d2d1de
sel_pb,neutral_qa_031,B,A,dfd81277618f
sel_pb,neutral_qa_032,B,B,a0d8cc38ce79
sel_pb,neutral_qa_033,B,B,d4c0e5c715bf
sel_pb,neutral_qa_034,Tie,B,13e3550cd0ae
sel_pb,neutral_qa_035,B,B,bd995158ff5b
sel_pb,neutral_qa_036,B,B,c65f9a0ba557
sel_pb,neutral_qa_037,B,B,e0b115c76720
sel_pb,neutral_qa_038,B,B,cb494bbf4167
sel_pb,neutral_qa_039,B,Tie,526ce08cddb5
sel_pb,neutral_sum_000,B,A,a0649ebc988f
sel_pb,neutral_sum_001,B,B,9348dd621d4c
sel_pb,neutral_sum_002,B,Tie,ed6c14e79f3c
sel_pb,neutral_sum_003,B,Tie,0c27e561efe6
sel_pb,neutral_sum_004,Tie,Tie,083ba157e1f4
sel_pb,neutral_sum_005,B,A,acdf09047be6
sel_pb,neutral_sum_006,B,B,0a5d70ac5ea9
sel_pb,neutral_sum_007,B,B,6126ca8aadcd
sel_pb,neutral_sum_008,Tie,B,5f63fa03a447
sel_pb,neutral_sum_009,B,B,f2d4f76f06ce
sel_pb,neutral_sum_010,A,B,f53be2b67a16
sel_pb,neutral_sum_011,B,B,d4642df50db8
sel_pb,neutral_sum_012,Tie,A,45ddee8da56f
sel_pb,neutral_sum_013,B,B,628004b60cb9
sel_pb,neutral_sum_014,B,B,5d65e7c57597
sel_pb,neutral_sum_015,B,Tie,5f09196b702f
sel_pb,neutral_sum_016,A,B,1a80a53fd510
sel_pb,neutral_sum_017,B,B,ee027ecd2ace
sel_pb,neutral_sum_018,B,B,c56448d72f9f
sel_pb,neutral_sum_019,B,B,a941dbd08acd
sel_pb,neutral_sum_020,B,B,ba535a468b70
sel_pb,neutral_sum_021,B,B,948242c6f2cf
sel_pb,neutral_sum_022,Tie,B,7b22972035c5
sel_pb,neutral_sum_023,B,A,0bff2c61016e
sel_pb,neutral_sum_024,Tie,B,f4cdc00e0456
sel_pb,neutral_sum_025,B,B,062e3e628b0d
sel_pb,neutral_sum_026,A,B,d0d13d345ce4
sel_pb,neutral_sum_027,Tie,B,bff0d8d8b1a4
sel_pb,neutral_sum_028,B,B,05d6ee523f3c
sel_pb,neutral_sum_029,Tie,B,3135c9415bb1
sel_pb,neutral_sum_030,B,Tie,c6ff8a9e808b
sel_pb,neutral_sum_031,B,A,24801181dc4c
sel_pb,neutral_sum_032,Tie,B,2d6783bc52b4
sel_pb,neutral_sum_033,A,B,0a2e843d19e0
sel_pb,neutral_sum_034,B,A,595d4791456c
sel_pb,neutral_sum_035,B,Tie,b6dd1ee4ec49
sel_pb,neutral_sum_036,B,B,2441777fff6a
sel_pb,neutral_sum_037,B,B,daff91a5b248
sel_pb,neutral_sum_038,B,B,218c52b43739
sel_pb,neutral_sum_039,B,B,ea69354abab7
