judge,prompt_id,u_n1,u_n2,u_n4,u_n8
Meta-Llama-3.1-8B-Instruct,alpaca_0237,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0238,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0239,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0240,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0241,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0242,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0243,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0244,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0245,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0246,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0247,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0248,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0249,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0250,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0251,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0252,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0253,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0254,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0255,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0256,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0257,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0258,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0259,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0260,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0261,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0262,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0263,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0264,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0265,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0266,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0267,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0268,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0269,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0270,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0271,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0272,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0273,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0274,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0275,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0276,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0277,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0278,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0279,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0280,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0281,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0282,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0283,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0284,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0285,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0286,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0287,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0288,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0289,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0290,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0291,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0292,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0293,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0294,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0295,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0296,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0297,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0298,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0299,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0300,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0301,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0302,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0303,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0304,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0305,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0306,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0307,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0308,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0309,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0310,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0311,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0312,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0313,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0314,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0315,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0316,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0317,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0318,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0319,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0320,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0321,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0322,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0323,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0324,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0325,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0326,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0327,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0328,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0329,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0330,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0331,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0332,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0333,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0334,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0335,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0336,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0337,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0338,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0339,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0340,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0341,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0342,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0343,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0344,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0345,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0346,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0347,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0348,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0349,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0350,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0351,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0352,1.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0353,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0354,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0355,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0356,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0357,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0358,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0359,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0360,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0361,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0362,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0363,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0364,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0365,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0366,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0367,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0368,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0369,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0370,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0371,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0372,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0373,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0374,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0375,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0376,0.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0377,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0378,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0379,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0380,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0381,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0382,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0383,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0384,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0385,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0386,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0387,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0388,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0389,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0390,0.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0391,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0392,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0393,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0394,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0395,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0396,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0397,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0398,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0399,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0400,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0401,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0402,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0403,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0404,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0405,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0406,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0407,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0408,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0409,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0410,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0411,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0412,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0413,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0414,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0415,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0416,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0417,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0418,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0419,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0420,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0421,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0422,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0423,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0424,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0425,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0426,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0427,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0428,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0429,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0430,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0431,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0432,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0433,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0434,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0435,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0436,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0437,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0438,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0439,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0440,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0441,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0442,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0443,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0444,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0445,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0446,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0447,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0448,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0449,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0450,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0451,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0452,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0453,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0454,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0455,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0456,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0457,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0458,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0459,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0460,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0461,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0462,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0463,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0464,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0465,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0466,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0467,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0468,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0469,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0470,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0471,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0472,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0473,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0474,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0475,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0476,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0477,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0478,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0479,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0480,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0481,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0482,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0483,1.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0484,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0485,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0486,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0487,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0488,1.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0489,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0490,1.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0491,0.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0492,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0493,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0494,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0495,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0496,0.0,0.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0497,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0498,1.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0499,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0500,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0501,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0502,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0503,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0504,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0505,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0506,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0507,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0508,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0509,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0510,1.0,1.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0511,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0512,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0513,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0514,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0515,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0516,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0517,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0518,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0519,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0520,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0521,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0522,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0523,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0524,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0525,0.5,0.5,0.5,0.5
Meta-Llama-3.1-8B-Instruct,alpaca_0526,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0527,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0528,0.0,1.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0529,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0530,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0531,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0532,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0533,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0534,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0535,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0536,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0537,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0538,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0539,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0540,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0541,1.0,1.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0542,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0543,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0544,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0545,1.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0546,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0547,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0548,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0549,0.0,0.0,1.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0550,1.0,1.0,1.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0551,0.0,0.0,0.0,1.0
Meta-Llama-3.1-8B-Instruct,alpaca_0552,0.0,0.0,0.0,0.0
Meta-Llama-3.1-8B-Instruct,alpaca_0553,1.0,1.0,1.0,1.0
